# TBLASTX 2.8.1+
# Query: atexpb1
# Database: ../db/Utricularia_gibba.faa.txt
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 48 hits found
atexpb1	Scf00001	70.312	64	19	0	610	801	226170	226361	7.82e-74	127
atexpb1	Scf00001	65.455	55	19	0	196	360	225541	225705	7.82e-74	95.5
atexpb1	Scf00001	63.636	44	16	0	481	612	225966	226097	7.82e-74	78.0
atexpb1	Scf00001	62.857	35	13	0	379	483	225721	225825	7.82e-74	57.0
atexpb1	Scf00001	50.000	30	15	0	116	205	225461	225550	7.82e-74	39.1
atexpb1	Scf00001	69.091	55	17	0	359	195	225704	225540	1.40e-27	82.6
atexpb1	Scf00001	55.932	59	26	0	803	627	226363	226187	1.40e-27	71.2
atexpb1	Scf00001	80.000	15	3	0	431	387	225773	225729	1.40e-27	30.4
atexpb1	Scf00001	40.580	69	41	0	801	595	226361	226155	4.91e-17	59.3
atexpb1	Scf00001	49.315	73	37	0	322	104	225667	225449	4.91e-17	59.3
atexpb1	Scf00001	64.706	17	6	0	429	379	225771	225721	4.91e-17	29.5
atexpb1	Scf00001	50.000	52	26	0	348	193	225693	225538	3.78e-09	51.9
atexpb1	Scf00001	57.895	19	8	0	430	374	225772	225716	3.78e-09	27.6
atexpb1	Scf00001	42.857	56	32	0	636	803	226196	226363	1.57e-08	46.0
atexpb1	Scf00001	46.429	56	30	0	198	365	225543	225710	1.57e-08	40.9
atexpb1	Scf00001	37.209	43	27	0	483	611	225968	226096	1.57e-08	31.3
atexpb1	Scf00013	72.727	55	15	0	196	360	65897	65733	8.70e-69	103
atexpb1	Scf00013	64.000	50	18	0	466	615	65544	65395	8.70e-69	92.3
atexpb1	Scf00013	72.500	40	11	0	682	801	65175	65056	8.70e-69	75.3
atexpb1	Scf00013	61.765	34	13	0	382	483	65714	65613	8.70e-69	55.1
atexpb1	Scf00013	58.333	24	10	0	610	681	65250	65179	8.70e-69	47.8
atexpb1	Scf00013	64.815	54	19	0	359	198	65734	65895	3.34e-23	73.5
atexpb1	Scf00013	65.854	41	14	0	803	681	65054	65176	3.34e-23	56.5
atexpb1	Scf00013	53.846	26	12	0	214	137	65879	65956	3.34e-23	31.8
atexpb1	Scf00013	58.537	41	17	0	605	483	65405	65527	3.34e-23	30.4
atexpb1	Scf00013	42.466	73	42	0	137	355	65956	65738	1.53e-10	51.5
atexpb1	Scf00013	48.718	39	20	0	687	803	65170	65054	1.53e-10	44.1
atexpb1	Scf00110	64.062	64	23	0	610	801	4113	4304	9.56e-68	115
atexpb1	Scf00110	76.364	55	13	0	196	360	3020	3184	9.56e-68	112
atexpb1	Scf00110	62.745	51	19	0	460	612	3475	3627	9.56e-68	84.5
atexpb1	Scf00110	46.429	28	15	0	116	199	2940	3023	9.56e-68	28.6
atexpb1	Scf00110	72.222	54	15	0	359	198	3183	3022	2.52e-36	89.0
atexpb1	Scf00110	57.377	61	26	0	809	627	4312	4130	2.52e-36	76.2
atexpb1	Scf00110	63.415	41	15	0	605	483	3620	3498	2.52e-36	40.5
atexpb1	Scf00110	73.333	15	4	0	431	387	3252	3208	2.52e-36	28.1
atexpb1	Scf00110	52.174	69	33	0	322	116	3146	2940	1.78e-17	66.1
atexpb1	Scf00110	37.500	64	40	0	801	610	4304	4113	1.78e-17	51.9
atexpb1	Scf00110	45.455	55	30	0	319	483	3140	3304	4.37e-12	58.8
atexpb1	Scf00110	35.714	56	36	0	636	803	4139	4306	4.37e-12	40.9
atexpb1	Scf00110	50.000	56	28	0	198	365	3022	3189	1.18e-07	51.5
atexpb1	Scf00110	87.500	8	1	0	118	141	2942	2965	1.18e-07	23.1
atexpb1	Scf00110	48.077	52	27	0	348	193	3172	3017	1.07e-06	53.3
atexpb1	Scf00120	36.066	61	39	0	481	663	92231	92049	3.88e-26	59.7
atexpb1	Scf00120	53.846	39	18	0	685	801	92024	91908	3.88e-26	54.7
atexpb1	Scf00120	48.485	33	17	0	385	483	92711	92613	3.88e-26	44.1
atexpb1	Scf00120	48.485	33	17	0	199	297	92954	92856	3.88e-26	40.0
atexpb1	Scf00883	34.286	70	46	0	214	423	10819	11028	1.26e-08	59.7
atexpb1	Scf00014	32.857	70	47	0	214	423	132884	133093	8.47e-08	57.0
# BLAST processed 1 queries
